seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source,effective_billed_ms,cost_usd
57,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789974909.15,2026-09-21T07:15:09.150+00:00,e88c56dc-9281-4b2f-9265-aec87796d421,200,,False,877.046,111.26,112,,False,78,logs,112.0,1.6933408e-06
60,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.886,2026-09-21T07:15:12.886+00:00,7eaeadee-64d5-42d4-baf4-b6187541de5a,200,,False,568.734,156.58,283,125.79,True,78,logs,283.0,3.973352199999999e-06
79,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.886,2026-09-21T07:15:12.885+00:00,868a86b1-ac23-4cf5-aea2-5742100d37ac,200,,False,578.525,187.05,304,116.0,True,79,logs,304.0,4.2533536e-06
62,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.888,2026-09-21T07:15:12.887+00:00,54da44e9-36da-45e0-a796-340aa0a944d5,200,,False,648.419,209.65,355,145.08,True,79,logs,355.0,4.933357e-06
64,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.888,2026-09-21T07:15:12.888+00:00,22577b33-1357-4f5f-ba2a-cfba0fcefb45,200,,False,590.608,189.24,307,117.52,True,83,logs,307.0,4.2933537999999995e-06
66,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.89,2026-09-21T07:15:12.889+00:00,e2c4b90a-3b2d-46d3-a8a9-fece8de00088,200,,False,635.643,193.59,339,144.48,True,78,logs,339.0,4.7200226e-06
68,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.89,2026-09-21T07:15:12.890+00:00,edc5aa6c-4b92-474f-a825-9b5d6fc1c748,200,,False,682.117,218.16,378,158.86,True,78,logs,378.0,5.2400252e-06
70,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.891,2026-09-21T07:15:12.891+00:00,e953e324-6d86-4066-a55f-7466539dc6ed,200,,False,636.556,201.05,343,141.38,True,79,logs,343.0,4.7733562e-06
71,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.892,2026-09-21T07:15:12.891+00:00,281edd5a-9edb-4cfc-8bb8-e7357dc95edd,200,,False,569.079,137.35,249,110.98,True,78,logs,249.0,3.5200166000000003e-06
76,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.893,2026-09-21T07:15:12.893+00:00,7aad1263-1754-42f9-a3a2-bd6f77fa8aff,200,,False,1714.744,113.69,114,,False,79,logs,114.0,1.7200076e-06
77,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.894,2026-09-21T07:15:12.894+00:00,91e96ad4-086a-4a64-bf80-00e7220939d6,200,,False,639.041,199.91,348,147.74,True,78,logs,348.0,4.8400232e-06
63,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.895,2026-09-21T07:15:12.894+00:00,9514bf9e-81bc-45fc-9001-07bec80de7f7,200,,False,1118.658,128.44,129,,False,79,logs,129.0,1.9200086e-06
75,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.895,2026-09-21T07:15:12.895+00:00,4122ff8d-8707-47db-a1f7-9953cc6ebd46,200,,False,545.942,160.66,271,109.92,True,80,logs,271.0,3.8133514000000005e-06
67,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.896,2026-09-21T07:15:12.895+00:00,873cf8d3-8c2f-4c53-a04f-0b3f17c19812,200,,False,1744.318,108.35,109,,False,79,logs,109.0,1.6533406e-06
69,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.896,2026-09-21T07:15:12.896+00:00,81409975-f997-4025-80c5-272b19a3e0c9,200,,False,1175.558,130.6,131,,False,78,logs,131.0,1.9466754e-06
74,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.897,2026-09-21T07:15:12.897+00:00,3a12d5a0-bc23-42ab-bdcf-22a7d93cca12,200,,False,832.382,108.19,109,,False,78,logs,109.0,1.6533406e-06
78,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.898,2026-09-21T07:15:12.897+00:00,a6c0d21a-53a1-4df4-a3a6-cca52c403d36,200,,False,1648.471,129.81,130,,False,78,logs,130.0,1.933342e-06
73,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.899,2026-09-21T07:15:12.899+00:00,4308fa97-ff6a-4e08-b2b9-020f127822aa,200,,False,1240.464,127.54,128,,False,78,logs,128.0,1.9066752000000001e-06
61,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.9,2026-09-21T07:15:12.899+00:00,970352a9-91ad-4a2e-a732-a3eb55a87683,200,,False,1706.271,122.6,123,,False,78,logs,123.0,1.8400082e-06
65,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.901,2026-09-21T07:15:12.900+00:00,48689dda-a85e-4c9d-9457-8dd04bea83c4,200,,False,1400.279,136.79,137,,False,78,logs,137.0,2.0266758e-06
72,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789974912.902,2026-09-21T07:15:12.902+00:00,6ad3d919-c22d-4d3b-a5fe-5db88d25fc2c,200,,False,837.698,122.53,123,,False,79,logs,123.0,1.8400082e-06
99,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.807,2026-09-21T07:15:16.806+00:00,61a20410-ba89-4794-96a4-04d6e240a884,200,,False,889.978,130.91,578,446.22,True,111,logs,578.0,7.906705199999999e-06
81,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.808,2026-09-21T07:15:16.808+00:00,6f8879f1-6cca-48fe-98bd-55fb065e5bdf,200,,False,815.519,147.93,507,358.59,True,109,logs,507.0,6.9600338e-06
85,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.809,2026-09-21T07:15:16.809+00:00,fc796390-a7c8-4815-a87f-af33aa7a3e67,200,,False,879.167,140.69,576,435.15,True,107,logs,576.0,7.8800384e-06
86,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.81,2026-09-21T07:15:16.810+00:00,2f6a6770-e3b3-467b-b9d3-7d1cb1aac4ad,200,,False,768.274,115.5,459,342.65,True,110,logs,459.0,6.3200306e-06
83,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.811,2026-09-21T07:15:16.811+00:00,7500b837-dc0c-47fe-a525-e7603f4a178a,200,,False,879.79,135.23,579,443.14,True,108,logs,579.0,7.920038599999999e-06
89,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.812,2026-09-21T07:15:16.812+00:00,578c19a0-2ad8-4928-b25b-5d06ad74a26c,200,,False,868.707,115.34,556,440.21,True,107,logs,556.0,7.613370400000001e-06
94,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.813,2026-09-21T07:15:16.812+00:00,b8e9ff8f-3975-42c8-8b0e-788114a6123d,200,,False,867.354,129.7,589,458.6,True,107,logs,589.0,8.0533726e-06
80,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.814,2026-09-21T07:15:16.813+00:00,91d80f62-9179-47e0-bf4e-e1a899d2c955,200,,False,868.297,135.11,575,439.32,True,108,logs,575.0,7.866704999999999e-06
82,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.814,2026-09-21T07:15:16.814+00:00,ac040ef7-e281-441b-a184-6e59b0375777,200,,False,830.428,28.96,29,,False,109,logs,29.0,5.866686000000001e-07
84,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.815,2026-09-21T07:15:16.814+00:00,9aa54a37-85be-4b47-872e-ee3094ddb81e,200,,False,797.437,113.37,515,400.81,True,107,logs,515.0,7.066701e-06
87,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.815,2026-09-21T07:15:16.815+00:00,c0b0284d-6eb6-4e06-a254-3711c2a7f54d,200,,False,771.511,126.21,489,361.93,True,109,logs,489.0,6.7200326e-06
88,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.816,2026-09-21T07:15:16.815+00:00,45d3e3d3-f697-4587-8cbf-2195b26602d4,200,,False,1312.305,40.7,41,,False,111,logs,41.0,7.466694e-07
93,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.817,2026-09-21T07:15:16.816+00:00,83d2aa81-b5da-4075-a20d-365b68a9fa68,200,,False,1482.716,37.33,38,,False,111,logs,38.0,7.066692e-07
96,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.817,2026-09-21T07:15:16.817+00:00,1fb5e4a3-0dcd-481a-a43e-9fc6fa4aad66,200,,False,1007.988,36.89,37,,False,111,logs,37.0,6.933357999999999e-07
98,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.818,2026-09-21T07:15:16.817+00:00,735ec9bd-c69c-40ff-9fd8-3cd0c164db5e,200,,False,1125.764,46.77,47,,False,108,logs,47.0,8.266698e-07
92,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.819,2026-09-21T07:15:16.819+00:00,81840f14-7d9d-4fcd-8db9-5538e99ca794,200,,False,1165.208,49.02,50,,False,111,logs,50.0,8.6667e-07
97,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.82,2026-09-21T07:15:16.819+00:00,119841bc-d926-4c29-a3b4-852c6855f892,200,,False,1096.654,42.05,43,,False,111,logs,43.0,7.733362e-07
95,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.821,2026-09-21T07:15:16.820+00:00,36d34612-6755-4450-ab4c-52f8d57d40fb,200,,False,1562.131,30.34,31,,False,111,logs,31.0,6.133354e-07
91,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.822,2026-09-21T07:15:16.822+00:00,3063a711-18e6-4c01-be0d-214306f7d9bc,200,,False,2621.914,39.56,40,,False,111,logs,40.0,7.33336e-07
90,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,1,,java-optimised-1,,1789974916.823,2026-09-21T07:15:16.822+00:00,93584095-364d-478a-bde4-484f3634a7a4,200,,False,1137.2,49.12,50,,False,108,logs,50.0,8.6667e-07
100,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.557,2026-09-21T07:15:21.557+00:00,e953dc5a-c7d6-4fe0-a374-3310ffd11f77,200,,False,549.997,23.84,24,,False,41,logs,24.0,5.200016e-07
101,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.557,2026-09-21T07:15:21.557+00:00,c9bc55b5-68b1-4571-a10d-0ff21ebd3079,200,,False,454.987,27.61,142,114.28,True,41,logs,142.0,2.0933427999999998e-06
119,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.557,2026-09-21T07:15:21.556+00:00,6e2b3bb7-9f99-4677-83ea-3f35f0b0c768,200,,False,400.262,27.16,106,78.18,True,41,logs,106.0,1.6133403999999999e-06
104,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.558,2026-09-21T07:15:21.558+00:00,de78594a-686f-4edf-b8fd-48619b93b63b,200,,False,519.974,16.41,17,,False,41,logs,17.0,4.266678e-07
105,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.558,2026-09-21T07:15:21.557+00:00,4ae388c5-e0cf-4606-9cb6-3410c9686f5f,200,,False,432.804,30.68,118,87.09,True,41,logs,118.0,1.7733412e-06
107,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.558,2026-09-21T07:15:21.558+00:00,08d5a385-faa8-4530-93bc-036e7e83a934,200,,False,426.987,33.07,132,98.8,True,41,logs,132.0,1.9600088e-06
110,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.558,2026-09-21T07:15:21.558+00:00,cd22170e-bf8b-4035-9e51-63c722311921,200,,False,431.865,33.63,125,91.12,True,41,logs,125.0,1.866675e-06
112,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.559,2026-09-21T07:15:21.558+00:00,3ceb3bb7-203c-4649-b63e-ff3b4dd54992,200,,False,441.52,27.67,119,90.89,True,41,logs,119.0,1.7866746e-06
113,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.559,2026-09-21T07:15:21.558+00:00,2220b919-7c53-409a-b44d-c868b851ad45,200,,False,441.68,12.51,88,75.1,True,41,logs,88.0,1.3733392e-06
116,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.56,2026-09-21T07:15:21.559+00:00,7b48ce44-c26e-433b-a503-8d8269dd11d7,200,,False,430.231,27.47,121,93.49,True,41,logs,121.0,1.8133414e-06
117,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.56,2026-09-21T07:15:21.560+00:00,f52c3587-00f1-437a-a9c8-16792cb526eb,200,,False,404.627,12.87,105,91.62,True,43,logs,105.0,1.600007e-06
115,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.561,2026-09-21T07:15:21.560+00:00,dd117c5f-8f6f-43e0-b2c0-be5772f444b7,200,,False,409.533,27.13,115,87.77,True,41,logs,115.0,1.733341e-06
103,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.562,2026-09-21T07:15:21.561+00:00,8261d9cd-68d8-46ff-b49a-d50c39cc4931,200,,False,503.731,18.95,19,,False,41,logs,19.0,4.533346e-07
114,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.563,2026-09-21T07:15:21.563+00:00,e2ffcaf8-8d78-46ed-9751-d08a729cd8f7,200,,False,543.957,26.34,27,,False,41,logs,27.0,5.600018e-07
102,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.565,2026-09-21T07:15:21.564+00:00,66cffb6c-6d53-4608-856d-af190ca91221,200,,False,528.927,18.51,19,,False,41,logs,19.0,4.533346e-07
106,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.566,2026-09-21T07:15:21.565+00:00,ba51c814-8cbf-48ee-98b5-39571be873c7,200,,False,543.47,16.34,17,,False,41,logs,17.0,4.266678e-07
111,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.566,2026-09-21T07:15:21.566+00:00,203a89ad-379d-47de-824d-24ed3a655a74,200,,False,573.574,29.39,30,,False,41,logs,30.0,6.00002e-07
118,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.567,2026-09-21T07:15:21.567+00:00,e98b671f-430f-4ae1-ad71-a37e06f3fa93,200,,False,552.224,16.48,17,,False,41,logs,17.0,4.266678e-07
108,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.568,2026-09-21T07:15:21.567+00:00,b7f859cc-ddec-49c4-964c-d7d5c9737ff1,200,,False,528.155,29.03,30,,False,41,logs,30.0,6.00002e-07
109,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,1,,python-optimised-1,,1789974921.569,2026-09-21T07:15:21.569+00:00,9dcb7c3c-425d-4bbc-8dbd-37be6bd16742,200,,False,552.483,30.24,31,,False,41,logs,31.0,6.133354e-07
121,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.221,2026-09-21T07:15:24.220+00:00,70398162-173a-4772-bf18-9dabb2e48225,200,,False,418.669,20.05,116,95.45,True,41,logs,116.0,1.7466744e-06
128,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.221,2026-09-21T07:15:24.221+00:00,c7132c4c-b408-448f-b63b-8fdfe469ba27,200,,False,409.94,29.16,119,89.55,True,41,logs,119.0,1.7866746e-06
129,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.221,2026-09-21T07:15:24.221+00:00,ecb87c6e-0670-434d-ace0-4ffe489366fd,200,,False,413.044,19.05,116,96.31,True,41,logs,116.0,1.7466744e-06
131,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.221,2026-09-21T07:15:24.221+00:00,a01d1462-72bb-404d-9d03-e842d132e9ae,200,,False,370.977,16.01,95,78.04,True,41,logs,95.0,1.466673e-06
139,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.221,2026-09-21T07:15:24.220+00:00,17d2e193-5061-4263-9d5c-549a1e38680f,200,,False,401.811,27.89,119,90.94,True,41,logs,119.0,1.7866746e-06
125,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.222,2026-09-21T07:15:24.221+00:00,b39c3b40-52f2-4b86-a896-58b0fb369002,200,,False,383.995,22.94,119,95.51,True,41,logs,119.0,1.7866746e-06
132,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.222,2026-09-21T07:15:24.222+00:00,219106bb-8492-495b-bb26-866ce6dba798,200,,False,406.077,13.9,80,65.94,True,41,logs,80.0,1.266672e-06
133,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.222,2026-09-21T07:15:24.221+00:00,5c5edb7f-7915-44d7-80bb-fc98ac3e3031,200,,False,445.848,30.48,147,116.03,True,41,logs,147.0,2.1600097999999996e-06
138,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.222,2026-09-21T07:15:24.222+00:00,66feda7c-27ad-445b-9e97-a9c291a260aa,200,,False,396.562,33.46,119,85.26,True,41,logs,119.0,1.7866746e-06
123,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.223,2026-09-21T07:15:24.222+00:00,4eb2ff3d-306b-40a1-a709-bd732a5f2ed9,200,,False,504.189,33.9,34,,False,41,logs,34.0,6.533356e-07
126,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.223,2026-09-21T07:15:24.222+00:00,fb113bfe-6ffe-435c-8eb4-909fce981dca,200,,False,516.194,16.74,17,,False,41,logs,17.0,4.266678e-07
127,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.223,2026-09-21T07:15:24.222+00:00,46e4c7a2-5143-4814-9b4c-4e5500ebab9b,200,,False,519.055,16.88,199,181.85,True,41,logs,199.0,2.8533466e-06
130,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.223,2026-09-21T07:15:24.223+00:00,d6a1cdce-21fe-43a8-898a-45b2b19439ed,200,,False,524.45,26.38,27,,False,41,logs,27.0,5.600018e-07
134,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.223,2026-09-21T07:15:24.223+00:00,403832eb-a132-4b1f-93df-661020b3443f,200,,False,508.219,30.23,31,,False,41,logs,31.0,6.133354e-07
120,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.224,2026-09-21T07:15:24.224+00:00,933f602e-8fa7-4e38-95b7-1b27286d20cf,200,,False,525.976,16.99,17,,False,41,logs,17.0,4.266678e-07
135,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.224,2026-09-21T07:15:24.223+00:00,d72d9492-6428-428e-9461-4448188b50a7,200,,False,526.372,15.5,16,,False,41,logs,16.0,4.133344e-07
136,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.224,2026-09-21T07:15:24.223+00:00,77d754f8-43ab-44ca-ba4b-9acd079680b2,200,,False,546.056,34.74,35,,False,41,logs,35.0,6.666690000000001e-07
137,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.224,2026-09-21T07:15:24.224+00:00,44a1eacd-04ad-475d-a68f-3f39dc6cce85,200,,False,505.283,16.14,17,,False,41,logs,17.0,4.266678e-07
122,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.225,2026-09-21T07:15:24.224+00:00,e584d6f5-fb63-4d6a-92fc-37d4c9e92290,200,,False,488.463,17.99,18,,False,41,logs,18.0,4.400012e-07
124,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,2,,python-optimised-2,,1789974924.225,2026-09-21T07:15:24.224+00:00,b70dbcdf-86da-4282-8454-1f93a2c26690,200,,False,509.267,23.49,24,,False,41,logs,24.0,5.200016e-07
159,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.792,2026-09-21T07:15:26.792+00:00,39ec2fb6-ab0e-4834-88bb-6c592def85e8,200,,False,905.618,127.85,128,,False,79,logs,128.0,1.9066752000000001e-06
140,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.793,2026-09-21T07:15:26.792+00:00,898d5467-15f3-49e1-a439-c614c2b1a19f,200,,False,651.471,201.81,351,148.56,True,81,logs,351.0,4.880023399999999e-06
142,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.794,2026-09-21T07:15:26.793+00:00,6611bb16-3ed8-471f-a656-0f7b03892c5c,200,,False,655.301,194.9,346,150.75,True,80,logs,346.0,4.8133564e-06
144,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.795,2026-09-21T07:15:26.794+00:00,3874ab7f-2904-4632-a4ae-008aa6cc50fb,200,,False,694.02,225.78,388,162.1,True,79,logs,388.0,5.3733592e-06
146,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.796,2026-09-21T07:15:26.795+00:00,29790567-7721-4d81-9aee-5ea2af8c37cf,200,,False,625.803,176.64,307,129.82,True,79,logs,307.0,4.2933537999999995e-06
148,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.796,2026-09-21T07:15:26.796+00:00,92599dd5-d1d1-4bf3-8d2b-6c4e736ccdb0,200,,False,664.748,205.21,362,155.93,True,79,logs,362.0,5.026690799999999e-06
149,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.797,2026-09-21T07:15:26.796+00:00,972d5c07-e318-49e0-b871-80d6a248fa5f,200,,False,581.037,152.45,283,130.31,True,78,logs,283.0,3.973352199999999e-06
152,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.797,2026-09-21T07:15:26.797+00:00,60013a4a-f1d8-4a25-9626-3d95066bac5d,200,,False,622.023,170.85,336,164.45,True,79,logs,336.0,4.6800224e-06
154,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.798,2026-09-21T07:15:26.797+00:00,47da8d45-cc2b-4df4-ac68-9c6298e90a94,200,,False,1569.849,147.42,148,,False,83,logs,148.0,2.1733432e-06
155,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.798,2026-09-21T07:15:26.798+00:00,afb4b855-d152-4936-8454-160ccd030793,200,,False,674.001,197.6,382,183.82,True,79,logs,382.0,5.2933588e-06
141,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.799,2026-09-21T07:15:26.799+00:00,d08ba276-c2ec-4604-b1e3-03f4c4957bd1,200,,False,623.25,176.31,323,146.19,True,79,logs,323.0,4.5066882e-06
158,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.799,2026-09-21T07:15:26.798+00:00,b2d203d6-db6a-4a0b-8024-eed57bc33749,200,,False,641.328,196.03,348,151.5,True,79,logs,348.0,4.8400232e-06
143,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.8,2026-09-21T07:15:26.800+00:00,82cf75b0-33c8-4c0a-a933-34a33361daab,200,,False,1561.77,136.83,137,,False,79,logs,137.0,2.0266758e-06
145,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.801,2026-09-21T07:15:26.800+00:00,e293fcf1-b379-4b17-afe2-dec6e3438267,200,,False,1189.066,132.56,133,,False,80,logs,133.0,1.9733422e-06
147,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.801,2026-09-21T07:15:26.801+00:00,97aeb737-9998-46fb-ad36-03c145e049b0,200,,False,1765.463,132.85,133,,False,83,logs,133.0,1.9733422e-06
150,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,2,,nodejs-optimised-2,,1789974926.801,2026-09-21T07:15:26.801+00:00,2dad5ee5-a079-43d4-8995-a95846d36fcf,200,,False,1228.286,137.75,138,,False,79,logs,138.0,2.0400092000000003e-06
