seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source,effective_billed_ms,cost_usd
143,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,23,,,,1790078956.737,2026-09-22T12:09:16.737+00:00,21fdbfdd-edca-45b9-b478-26c0eb5bed5c,200,,False,213.715,43.29,44,,False,107,logs,44.0,7.866696e-07
144,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,24,,,,1790078959.088,2026-09-22T12:09:19.088+00:00,1fd948d0-7df5-49b2-a643-229bf84d217d,200,,False,903.49,121.01,550,428.78,True,107,logs,550.0,7.53337e-06
145,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790078959.993,2026-09-22T12:09:19.993+00:00,8897584b-595a-4148-9463-974a96586cae,200,,False,216.503,37.66,38,,False,107,logs,38.0,7.066692e-07
146,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,24,,,,1790078962.307,2026-09-22T12:09:22.306+00:00,7fff6b90-a949-457c-a998-aa88af17eb11,200,,False,405.359,17.03,121,103.22,True,41,logs,121.0,1.8133414e-06
147,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790078962.712,2026-09-22T12:09:22.712+00:00,d9f735b9-30b6-4d60-9dd1-44b67ae5ba6c,200,,False,193.698,22.66,23,,False,41,logs,23.0,5.066682e-07
148,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,24,,,,1790078965.007,2026-09-22T12:09:25.006+00:00,508403d2-2a98-421c-8c2b-31826f32b9f2,200,,False,614.593,178.44,325,146.23,True,79,logs,325.0,4.533355e-06
149,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,24,,,,1790078965.623,2026-09-22T12:09:25.622+00:00,bdc2a4c1-05ea-4236-aefc-18d77b66bf17,200,,False,354.185,122.93,123,,False,79,logs,123.0,1.8400082e-06
150,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,25,,,,1790078968.084,2026-09-22T12:09:28.083+00:00,7fcd545c-0ee5-4108-82f4-32f69d42715f,200,,False,811.542,123.09,526,401.94,True,111,logs,526.0,7.2133684e-06
151,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790078968.898,2026-09-22T12:09:28.898+00:00,871652ab-da19-4dcb-bec0-e1a256e444e7,200,,False,311.338,43.05,44,,False,111,logs,44.0,7.866696e-07
152,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,25,,,,1790078971.26,2026-09-22T12:09:31.260+00:00,9a65d6f7-1c33-44c9-a729-edf8efca9cc0,200,,False,612.965,186.03,331,144.46,True,78,logs,331.0,4.6133554e-06
153,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790078971.874,2026-09-22T12:09:31.874+00:00,4a6318b8-07ee-4f9b-bfd3-3bc4e97bf118,200,,False,283.139,110.23,111,,False,78,logs,111.0,1.6800074e-06
154,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,25,,,,1790078974.243,2026-09-22T12:09:34.243+00:00,e09cae80-91ab-49f6-accb-5878b18d6e9a,200,,False,390.8,25.53,100,74.36,True,41,logs,100.0,1.53334e-06
155,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,25,,,,1790078974.634,2026-09-22T12:09:34.634+00:00,f0447f49-35eb-4b93-a563-c47ba95eccef,200,,False,252.852,14.92,15,,False,41,logs,15.0,4.00001e-07
156,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,26,,,,1790078976.987,2026-09-22T12:09:36.986+00:00,b1c79ed2-1392-44ce-8aaa-abeb4eba3500,200,,False,422.022,33.5,125,91.11,True,41,logs,125.0,1.866675e-06
157,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790078977.411,2026-09-22T12:09:37.410+00:00,42002f56-40ab-4e32-acb3-94f644e35086,200,,False,198.987,26.31,27,,False,41,logs,27.0,5.600018e-07
158,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,26,,,,1790078979.679,2026-09-22T12:09:39.678+00:00,da4d7639-4405-4994-be6a-d95d861d54ab,200,,False,657.237,208.01,358,149.15,True,79,logs,358.0,4.9733571999999994e-06
159,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790078980.338,2026-09-22T12:09:40.337+00:00,4942ac57-2843-42a1-8474-5da939e050e1,200,,False,340.171,126.52,127,,False,79,logs,127.0,1.8933418e-06
160,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,26,,,,1790078982.753,2026-09-22T12:09:42.753+00:00,5fb3ceaa-b113-4a8d-b4f2-fb2a4709803a,200,,False,881.969,122.39,558,434.74,True,107,logs,558.0,7.6400372e-06
161,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,26,,,,1790078983.641,2026-09-22T12:09:43.640+00:00,390c6859-c692-47cf-acd1-e5982b0943a3,200,,False,214.659,43.26,44,,False,107,logs,44.0,7.866696e-07
162,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,27,,,,1790078985.984,2026-09-22T12:09:45.984+00:00,da4b7240-0d11-4a1e-8f7e-f4c99daaa417,200,,False,585.363,16.81,108,90.59,True,41,logs,108.0,1.6400072e-06
163,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790078986.572,2026-09-22T12:09:46.571+00:00,121c9e65-0b26-4517-9a38-f2f2e6cf6ce1,200,,False,196.104,20.43,21,,False,41,logs,21.0,4.800014000000001e-07
164,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,27,,,,1790078989.245,2026-09-22T12:09:49.244+00:00,a7abda94-79b7-4e58-a467-5b3e0c93fa8d,200,,False,596.827,173.47,314,140.37,True,78,logs,314.0,4.3866876e-06
165,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790078989.844,2026-09-22T12:09:49.843+00:00,3abd4469-0d5b-41ca-8f58-823c493dfb0e,200,,False,444.778,117.98,118,,False,78,logs,118.0,1.7733412e-06
166,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,27,,,,1790078993.237,2026-09-22T12:09:53.237+00:00,1a6d1d6f-8a7b-42a6-8048-cfbcd2857a33,200,,False,846.015,129.81,563,432.29,True,107,logs,563.0,7.7067042e-06
167,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,27,,,,1790078994.086,2026-09-22T12:09:54.086+00:00,a17c6d58-9e52-496b-b464-80aad7281e2e,200,,False,398.487,36.55,37,,False,107,logs,37.0,6.933357999999999e-07
168,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,28,,,,1790078997.193,2026-09-22T12:09:57.193+00:00,a7fd68dc-9a4c-4ef4-873d-7f9b8c81a4de,200,,False,434.066,16.75,106,88.29,True,41,logs,106.0,1.6133403999999999e-06
169,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,28,,,,1790078997.629,2026-09-22T12:09:57.628+00:00,7dfbf0f6-b87b-469a-9047-5cb246bf7b04,200,,False,195.896,22.58,23,,False,41,logs,23.0,5.066682e-07
170,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,28,,,,1790078999.956,2026-09-22T12:09:59.955+00:00,dc20bc85-6578-414a-bc04-0acece1d182e,200,,False,690.691,195.96,398,201.59,True,80,logs,398.0,5.5066932e-06
171,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,28,,,,1790079000.649,2026-09-22T12:10:00.649+00:00,29ef03a1-1cb0-43f0-a611-332ae92a6ce4,200,,False,283.41,113.72,114,,False,80,logs,114.0,1.7200076e-06
172,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,28,,,,1790079003.209,2026-09-22T12:10:03.208+00:00,3206523c-1a07-4166-944f-7a897f5320da,200,,False,913.904,141.99,562,419.69,True,107,logs,562.0,7.6933708e-06
173,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,28,,,,1790079004.123,2026-09-22T12:10:04.123+00:00,51ed90ff-5ec9-485b-b5df-97b09a961307,200,,False,213.586,38.58,39,,False,107,logs,39.0,7.200026e-07
174,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,29,,,,1790079006.607,2026-09-22T12:10:06.606+00:00,7c12fa83-a29a-4681-97a1-3749ae2120b4,200,,False,986.496,186.42,324,137.1,True,78,logs,324.0,4.5200216e-06
175,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,29,,,,1790079007.597,2026-09-22T12:10:07.596+00:00,770833cf-414f-47aa-a91b-4c51c89a92a7,200,,False,523.009,116.21,117,,False,78,logs,117.0,1.7600078e-06
176,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,29,,,,1790079010.539,2026-09-22T12:10:10.539+00:00,91284f48-a575-4017-8f3f-09bb5d74e246,200,,False,836.532,130.97,550,418.39,True,109,logs,550.0,7.53337e-06
177,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,29,,,,1790079011.377,2026-09-22T12:10:11.377+00:00,b0541a1a-b515-4308-a127-987ac4c1a862,200,,False,213.264,37.08,38,,False,109,logs,38.0,7.066692e-07
178,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,29,,,,1790079013.703,2026-09-22T12:10:13.702+00:00,0c3f741e-c5fa-4fad-8c8f-072cf606a5b9,200,,False,707.527,28.62,128,98.84,True,42,logs,128.0,1.9066752000000001e-06
179,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,29,,,,1790079014.414,2026-09-22T12:10:14.413+00:00,3295efe7-bca2-4d95-8565-68fae170188e,200,,False,516.364,15.91,16,,False,42,logs,16.0,4.133344e-07
